#  DisGeNET, a discovery platform for human diseases and their genes - http://disgenet.org/
#   Copyright 2010-2016 
#  
# Use is subject to the terms at http://www.disgenet.org/ds/DisGeNET/html/legal.html
# These terms include:
# 
#   1. The DisGeNET database and Knowledge discovery platform are provided to advance 
#       the knowledge about human diseases and their associated genes, 
#       and are intended to be used only for research and education. 
#
#   2. All forms of publication (e.g., web sites, research papers, databases,
#       software applications, etc.) that use or rely on DisGeNET data must cite DisGeNET.
#       Citation guidelines: http://www.disgenet.org/ds/DisGeNET/html/citation.html
# 
# 
# More information at: http://www.disgenet.org/web/DisGeNET/menu/downloads
# 
# This file corresponds to DisGeNET v4.0 (created on Jun 27 2016)
#
# If you have any further questions, please email us at support@disgenet.org 
diseaseId	diseaseName	meshId	meshName
umls:C1856399	Glutathione Synthetase Deficiency of Erythrocytes, Hemolytic Anemia due to	C565545	Glutathione Synthetase Deficiency of Erythrocytes, Hemolytic Anemia due to
umls:C1856405	Glutaric Aciduria IIC	D054069	Multiple Acyl Coenzyme A Dehydrogenase Deficiency
umls:C1856439	GLAUCOMA 3, PRIMARY CONGENITAL, A	C565547	Glaucoma 3, Primary Congenital, A
umls:C1856448	Bernard-Soulier Syndrome, Type C	C565550	Bernard-Soulier Syndrome, Type C
umls:C1856465	Ghosal Hematodiaphyseal Dysplasia	C565551	Ghosal Hematodiaphyseal Dysplasia
umls:C1856476	Gaucher Disease, Type Iiic	C565553	Gaucher Disease, Type Iiic
umls:C1856603	Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia due to	C565557	Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia due to
umls:C1856689	FRIEDREICH ATAXIA 1	C565561	Friedreich Ataxia 1
umls:C1856716	Follicle-stimulating hormone deficiency, isolated	C537070	Follicle-stimulating hormone deficiency, isolated
umls:C1856718	Fleck Retina, Familial Benign	C565564	Fleck Retina, Familial Benign
umls:C1856719	Kininogen Deficiency, Total	C537060	Flaujeac factor deficiency
umls:C1856728	Fuhrmann syndrome	C538189	Fuhrmann syndrome
umls:C1856738	Fibular hypoplasia and complex brachydactyly	C537931	Fibular hypoplasia and complex brachydactyly
umls:C1856789	Femur bifid with monodactylous ectrodactyly	C537917	Femur bifid with monodactylous ectrodactyly
umls:C1856883	FACTOR V AND FACTOR VIII, COMBINED DEFICIENCY OF	C565577	Familial Multiple Coagulation Factor Deficiency I
umls:C1856897	Eunuchoidism, familial hypogonadotropic	C535764	Eunuchoidism, familial hypogonadotropic
umls:C1856934	Epidermolysis bullosa with pyloric atresia	C535377	Epidermolysis bullosa with pyloric atresia
umls:C1856972	Encephaloclastic Proliferative Vasculopathy	C565593	Encephaloclastic Proliferative Vasculopathy
umls:C1856974	PONTOCEREBELLAR HYPOPLASIA TYPE 4 (disorder)	C536716	Young McKeever Squier syndrome
umls:C1857034	Ehlers-Danlos syndrome, cardiac valvular form	C536200	Ehlers-Danlos syndrome, cardiac valvular form
umls:C1857041	Ectodermal dysplasia, ectrodactyly, and macular dystrophy	C536190	Ectodermal dysplasia, ectrodactyly, and macular dystrophy
umls:C1857069	SCHOPF-SCHULZ-PASSARGE SYNDROME (disorder)	C565607	Schopf-Schulz-Passarge Syndrome
umls:C1857093	DYSTONIA 2, TORSION, AUTOSOMAL RECESSIVE (disorder)	C538006	Dystonia musculorum deformans type 2
umls:C1857100	Dyssegmental dysplasia	C537998	Dyssegmental dysplasia
umls:C1857242	Rhizomelic chondrodysplasia punctata, type 2	C537607	Rhizomelic chondrodysplasia punctata, type 2
umls:C1857252	2,4-Dienoyl-CoA Reductase Deficiency	C565624	2,4-Dienoyl-CoA Reductase Deficiency
umls:C1857253	Dicarboxylicaminoaciduria	C536171	Dicarboxylicaminoaciduria
umls:C1857255	Diastrophic Dysplasia, Broad Bone-Platyspondylic Variant	C565626	Diastrophic Dysplasia, Broad Bone-Platyspondylic Variant
umls:C1857276	Trichohepatoenteric Syndrome	C565627	Trichohepatoenteric Syndrome
umls:C1857277	Donnai-Barrow syndrome	C536390	Donnai-Barrow syndrome
umls:C1857284	Diaphragmatic Hernia 2	C565629	Diaphragmatic Hernia 2
umls:C1857299	RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL	C565633	Retinal Nonattachment, Nonsyndromic Congenital
umls:C1857316	POLYCYSTIC LIPOMEMBRANOUS OSTEODYSPLASIA WITH SCLEROSING LEUKOENCEPHALOPATHY	C536329	Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy
umls:C1857342	Deafness, Cochlear, with Myopia and Intellectual Impairment	C565645	Deafness, Cochlear, with Myopia and Intellectual Impairment
umls:C1857344	Split-Hand/Foot Malformation With Sensorineural Hearing Loss	C565647	Split-Hand/Foot Malformation With Sensorineural Hearing Loss
umls:C1857355	Leigh syndrome , French Canadian type	C537004	Leigh syndrome , French Canadian type
umls:C1857388	Cystinuria, Type A	C565652	Cystinuria, Type A
umls:C1857389	Cystinuria, Type B	C565652	Cystinuria, Type A
umls:C1857395	De Toni-Debre-Fanconi Syndrome	D005198	Fanconi Syndrome
umls:C1857423	Cystic Kidney Disease with Ventriculomegaly	C565657	Cystic Kidney Disease with Ventriculomegaly
umls:C1857451	Acth-Independent Macronodular Adrenal Hyperplasia	C565662	Acth-Independent Macronodular Adrenal Hyperplasia
umls:C1857512	Temtamy syndrome	C536959	Temtamy syndrome
umls:C1857569	CORNEAL ENDOTHELIAL DYSTROPHY 2	C536439	Corneal endothelial dystrophy type 2
umls:C1857572	CORNEAL DYSTROPHY AND PERCEPTIVE DEAFNESS	C535473	Corneal dystrophy and perceptive deafness
umls:C1857574	CORNEA PLANA 2	C565677	Cornea Plana 2
umls:C1857586	CONOTRUNCAL HEART MALFORMATIONS (disorder)	C535464	Conotruncal cardiac defects
umls:C1857587	Orstavik Lindemann Solberg syndrome	C537137	Orstavik Lindemann Solberg syndrome
umls:C1857588	Amaurosis hypertrichosis	C536604	Amaurosis hypertrichosis
umls:C1857618	Achromatopsia 2	C536128	Achromatopsia 2
umls:C1857662	COACH syndrome	C536430	COACH syndrome
umls:C1857663	Yunis Varon syndrome	C536719	Yunis Varon syndrome
umls:C1857682	Combined Oxidative Phosphorylation Deficiency 4	C565690	Combined Oxidative Phosphorylation Deficiency 4
umls:C1857688	Telangiectasia, Hereditary Hemorrhagic, Type 4	C565691	Telangiectasia, Hereditary Hemorrhagic, Type 4
umls:C1857719	Anemia, Diamond-Blackfan, 3	C536355	Anemia, Diamond-Blackfan, 3
umls:C1857720	KALLMANN SYNDROME 4 (disorder)	C565696	Kallmann Syndrome 4
umls:C1857728	Hereditary Angioedema Type III	D056828	Hereditary Angioedema Type III
umls:C1857743	LEBER CONGENITAL AMAUROSIS 12 (disorder)	C565697	Leber Congenital Amaurosis 12
umls:C1857744	DEAFNESS, AUTOSOMAL RECESSIVE 59	C565698	Deafness, Autosomal Recessive 59
umls:C1857747	NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2 (disorder)	C565699	NBIA2B
umls:C1857749	ANEURYSM, INTRACRANIAL BERRY, 4 (disorder)	C565700	Aneurysm, Intracranial Berry, 4
umls:C1857750	DEAFNESS, AUTOSOMAL RECESSIVE 66	C565701	Deafness, Autosomal Recessive 66
umls:C1857761	Alagille Syndrome 2	D016738	Alagille Syndrome
umls:C1857762	Olivopontocerebellar hypoplasia, fetal-onset	C537745	Olivopontocerebellar hypoplasia, fetal-onset
umls:C1857768	Cataract, Pulverulent, Juvenile-Onset	C565703	Cataract, Pulverulent, Juvenile-Onset
umls:C1857775	Diabetes Mellitus, Neonatal, with Congenital Hypothyroidism	C565705	Diabetes Mellitus, Neonatal, with Congenital Hypothyroidism
umls:C1857776	3-@METHYLGLUTACONIC ACIDURIA, TYPE V	C565706	3-Methylglutaconic Aciduria, Type V
umls:C1857777	Arrhythmogenic Right Ventricular Dysplasia, Familial, 10	C565707	Arrhythmogenic Right Ventricular Dysplasia, Familial, 10
umls:C1857779	SENIOR-LOKEN SYNDROME 6	C565708	Senior-Loken Syndrome 6
umls:C1857780	JOUBERT SYNDROME 5	C537688	Joubert syndrome 5
umls:C1857781	Diaphragmatic Hernia 3	C565710	Diaphragmatic Hernia 3
umls:C1857795	Kyphoscoliosis 1	C565711	Kyphoscoliosis 1
umls:C1857798	Immunodeficiency due to Defect in CD3-Zeta	C565712	Immunodeficiency due to Defect in CD3-Zeta
umls:C1857800	CORNEAL DYSTROPHY, FUCHS ENDOTHELIAL, 2	C535479	Corneal dystrophy, Fuchs' endothelial, 2
umls:C1857802	MORM syndrome	C536984	MORM syndrome
umls:C1857808	DIABETES MELLITUS, INSULIN-DEPENDENT, 19 (disorder)	C565715	Diabetes Mellitus, Insulin-Dependent, 19
umls:C1857809	DEAFNESS, AUTOSOMAL RECESSIVE 44	C565716	Deafness, Autosomal Recessive 44
umls:C1857811	DEAFNESS, AUTOSOMAL RECESSIVE 49	C565717	Deafness, Autosomal Recessive 49
umls:C1857813	Macular Degeneration, Age-Related, 7	C565718	Macular Degeneration, Age-Related, 7
umls:C1857820	DEAFNESS, AUTOSOMAL RECESSIVE 62	C565719	Deafness, Autosomal Recessive 62
umls:C1857821	LEBER CONGENITAL AMAUROSIS 10 (disorder)	C565720	Leber Congenital Amaurosis 10
umls:C1857829	Heart-hand syndrome, Slovenian type	C535852	Heart-hand syndrome, Slovenian type
umls:C1857844	Williams-Beuren Region Duplication Syndrome	C565723	Williams-Beuren Region Duplication Syndrome
umls:C1857852	GLAUCOMA 1, OPEN ANGLE, I	C565724	Glaucoma 1, Open Angle, I
umls:C1857853	Cataract, Congenital Nuclear, Autosomal Recessive 2	C565725	Cataract, Congenital Nuclear, Autosomal Recessive 2
umls:C1857854	Proopiomelanocortin Deficiency	C565726	Proopiomelanocortin Deficiency
umls:C1857855	SPASTIC PARAPLEGIA 29, AUTOSOMAL DOMINANT	C536863	Spastic paraplegia 29, autosomal dominant
umls:C1857941	Brooke-Spiegler syndrome	C536611	Familial cylindromatosis
umls:C1857970	Hypobetalipoproteinemia, Familial, 2	C565732	Hypobetalipoproteinemia, Familial, 2
umls:C1857977	MICROHYDRANENCEPHALY	C537555	Microhydranencephaly
umls:C1858028	WOLFRAM SYNDROME 2	C565733	Wolfram Syndrome 2
umls:C1858051	NORTH AMERICAN INDIAN CHILDHOOD CIRRHOSIS	C565737	North American Indian Childhood Cirrhosis
umls:C1858054	BARDET-BIEDL SYNDROME 6	C565738	Bardet-Biedl Syndrome 6
umls:C1858067	ASTHMA AND NASAL POLYPS	C565739	Asthma and Nasal Polyps
umls:C1858079	Osteoarthritis with Mild Chondrodysplasia	C565740	Osteoarthritis with Mild Chondrodysplasia
umls:C1858080	Retinal Dystrophy, Early Onset Severe	C565741	Retinal Dystrophy, Early Onset Severe
umls:C1858084	STICKLER SYNDROME, TYPE II (disorder)	C537493	Stickler syndrome, type 2
umls:C1858106	SPASTIC PARAPLEGIA 12, AUTOSOMAL DOMINANT (disorder)	C537484	Spastic paraplegia 12, autosomal dominant
umls:C1858108	Microcephaly, Primary Autosomal Recessive, 3	C565746	Microcephaly, Primary Autosomal Recessive, 3
umls:C1858114	HUNTINGTON DISEASE-LIKE 3 (disorder)	C565747	Huntington Disease-Like 3
umls:C1858118	Muscular Dystrophy, Congenital, 1B	C565748	Muscular Dystrophy, Congenital, 1B
umls:C1858133	Ichthyosis, Nonlamellar and Nonerythrodermic, Congenital, Autosomal Recessive	C565749	Ichthyosis, Nonlamellar and Nonerythrodermic, Congenital, Autosomal Recessive
umls:C1858142	ICHTHYOSIS, LAMELLAR, 3	C537265	Lamellar ichthyosis, type 3
umls:C1858154	CARDIOMYOPATHY, DILATED, 1I	C565752	Cardiomyopathy, Dilated, 1i
umls:C1858160	CRANIOSYNOSTOSIS, TYPE 2	C565753	Craniosynostosis, Type 2
umls:C1858172	Deafness, Autosomal Dominant 20	C565754	Deafness, Autosomal Dominant 20
umls:C1858210	Tooth Agenesis, Selective, 5	C565757	Tooth Agenesis, Selective, 5
umls:C1858266	Bare Lymphocyte Syndrome, Type I	C565759	Bare Lymphocyte Syndrome, Type I
umls:C1858278	Charcot-Marie-Tooth disease, Type 4B2	C535421	Charcot-Marie-Tooth disease, Type 4B2
umls:C1858279	Charcot-Marie-Tooth disease, Type 4B2, with early-onset glaucoma	C535422	Charcot-Marie-Tooth disease, Type 4B2, with early-onset glaucoma
umls:C1858280	Charcot-Marie-Tooth Neuropathy, Type 4B2, with Early-Onset Glaucoma	C565761	Charcot-Marie-Tooth Neuropathy, Type 4B2, with Early-Onset Glaucoma
umls:C1858301	LEBER CONGENITAL AMAUROSIS 5	C536602	Amaurosis congenita of Leber, type 5
umls:C1858302	Ectodermal dysplasia/ skin fragility syndrome	C536183	Ectodermal dysplasia/ skin fragility syndrome
umls:C1858303	INFLAMMATORY BOWEL DISEASE 3	C565764	Inflammatory Bowel Disease 3
umls:C1858328	Bile acid synthesis defect, congenital, 4	C535444	Bile acid synthesis defect, congenital, 4
umls:C1858338	Neuropathy, hereditary motor and sensory, Okinawa type	C535717	Neuropathy, hereditary motor and sensory, Okinawa type
umls:C1858351	SPINOCEREBELLAR ATAXIA 11	C565772	Spinocerebellar Ataxia 11
umls:C1858361	Pyogenic Arthritis, Pyoderma Gangrenosum and Acne	C536253	Pyogenic arthritis, pyoderma gangrenosum, and acne
umls:C1858378	Arrhythmogenic Right Ventricular Dysplasia, Familial, 6	C565775	Arrhythmogenic Right Ventricular Dysplasia, Familial, 6
umls:C1858379	ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 5 (disorder)	C565776	Arrhythmogenic Right Ventricular Dysplasia, Familial, 5
umls:C1858380	COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 7 (disorder)	C565777	Colorectal Cancer, Hereditary Nonpolyposis, Type 7
umls:C1858386	Leber Congenital Amaurosis 4	C565778	Leber Congenital Amaurosis 4
umls:C1858391	ATAXIA-TELANGIECTASIA-LIKE DISORDER	C565779	Ataxia Telangiectasia Like Disorder
umls:C1858392	NEPHRONOPHTHISIS 3	C565780	Nephronophthisis 3
umls:C1858424	Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency	C565784	Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency
umls:C1858477	Epilepsy, Partial, with Variable Foci	C565785	Epilepsy, Partial, with Variable Foci
umls:C1858479	Spastic paraplegia 11, autosomal recessive	C537483	Spastic paraplegia 11, autosomal recessive
umls:C1858493	FEBRILE CONVULSIONS, FAMILIAL, 4	C565788	Febrile Convulsions, Familial, 4
umls:C1858496	Advanced Sleep-Phase Syndrome, Familial	C565789	Advanced Sleep-Phase Syndrome, Familial
umls:C1858501	Spinocerebellar Ataxia 12	C565790	Spinocerebellar Ataxia 12
umls:C1858516	MICROCEPHALY 4, PRIMARY, AUTOSOMAL RECESSIVE	C565792	Microcephaly, Primary Autosomal Recessive, 4
umls:C1858517	SPINAL MUSCULAR ATROPHY WITH RESPIRATORY DISTRESS 1	C536880	Spinal muscular atrophy with respiratory distress 1
umls:C1858556	OVERLAP CONNECTIVE TISSUE DISEASE	C536030	MASS syndrome
umls:C1858558	Rheumatoid Arthritis, Systemic Juvenile	C565798	Rheumatoid Arthritis, Systemic Juvenile
umls:C1858562	ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3	C565799	Ectrodactyly, Ectodermal Dysplasia, and Cleft Lip/Palate Syndrome 3
umls:C1858583	HEMOSIDEROSIS, SYSTEMIC, DUE TO ACERULOPLASMINEMIA	C565801	Hemosiderosis, Systemic, due to Aceruloplasminemia
umls:C1858592	Carney Triad	C565803	Carney Triad
umls:C1858593	Limb-girdle muscular dystrophy, type 2E	C535902	Limb-girdle muscular dystrophy, type 2E
umls:C1858656	Short Stature, Idiopathic, Autosomal	C565805	Short Stature, Idiopathic, Autosomal
umls:C1858664	HEMOCHROMATOSIS, TYPE 3	C537248	Hemochromatosis, type 3
umls:C1858672	GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 1	C565809	Generalized Epilepsy With Febrile Seizures Plus, Type 1
umls:C1858673	GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2	C565810	Generalized Epilepsy With Febrile Seizures Plus, Type 2
umls:C1858674	GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 3	C565811	Generalized Epilepsy With Febrile Seizures Plus, Type 3
umls:C1858677	LEBER CONGENITAL AMAUROSIS 3 (disorder)	C565814	Leber Congenital Amaurosis 3
umls:C1858679	CATARACT, AUTOSOMAL DOMINANT	C565815	Cataract, Autosomal Dominant
umls:C1858680	Familial encephalopathy with neuroserpin inclusion bodies	C536841	Familial encephalopathy with neuroserpin inclusion bodies
umls:C1858695	Chudley-Mccullough syndrome	C535459	Chudley-Mccullough syndrome
umls:C1858712	Spastic paraplegia 10, autosomal dominant	C537482	Spastic paraplegia 10, autosomal dominant
umls:C1858717	Facial paresis, hereditary, congenital	C536386	Facial paresis, hereditary, congenital
umls:C1858723	Poikiloderma with Neutropenia	C565820	Poikiloderma with Neutropenia
umls:C1858725	NONCOMPACTION OF LEFT VENTRICULAR MYOCARDIUM, FAMILIAL ISOLATED, AUTOSOMAL DOMINANT 1	C565821	Noncompaction of Left Ventricular Myocardium, Familial Isolated, Autosomal Dominant 1
umls:C1858726	Congenital Cataracts, Facial Dysmorphism, And Neuropathy	C565822	Congenital Cataracts, Facial Dysmorphism, And Neuropathy
umls:C1858763	Cardiomyopathy, Dilated, 1g	C565824	Cardiomyopathy, Dilated, 1g
umls:C1858804	Cerebellar Ataxia, Deafness, and Narcolepsy	C565825	Cerebellar Ataxia, Deafness, and Narcolepsy
umls:C1858805	Vohwinkel Syndrome, Variant Form	C565826	Vohwinkel Syndrome, Variant Form
umls:C1858806	CONE-ROD DYSTROPHY 3 (disorder)	C565827	Cone-Rod Dystrophy 3
umls:C1858840	DEAFNESS, AUTOSOMAL RECESSIVE 20	C565828	Deafness, Autosomal Recessive 20
umls:C1858854	MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS	C536141	Megalencephalic leukoencephalopathy with subcortical cysts
umls:C1858915	FOCAL SEGMENTAL GLOMERULOSCLEROSIS 2	C565831	Focal Segmental Glomerulosclerosis 2
umls:C1858916	DEAFNESS, AUTOSOMAL DOMINANT 16	C565832	Deafness, Autosomal Dominant 16
umls:C1858968	Autoimmune Lymphoproliferative Syndrome, Type IIA	C565833	Autoimmune Lymphoproliferative Syndrome, Type IIA
umls:C1858990	Beta Thalassemia, Dominant Inclusion Body Type	C565834	Beta Thalassemia, Dominant Inclusion Body Type
umls:C1858991	Childhood Ataxia with Central Nervous System Hypomyelinization	D056784	Leukoencephalopathies
umls:C1859040	Medullary Cystic Kidney Disease Type 2	C548033	Medullary Cystic Kidney Disease 2
umls:C1859049	CCHS WITH HIRSCHSPRUNG DISEASE	C536209	Congenital central hypoventilation syndrome
umls:C1859062	LONG QT SYNDROME 3	C565840	Long Qt Syndrome 3
umls:C1859069	Brittle Bone Disorder	C565842	Brittle Bone Disorder
umls:C1859093	Chorioretinal Dystrophy, Spinocerebellar Ataxia, and Hypogonadotropic Hypogonadism	C565850	Chorioretinal Dystrophy, Spinocerebellar Ataxia, and Hypogonadotropic Hypogonadism
umls:C1859133	RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1	C531651	Rhizomelic chondrodysplasia punctata, type 1
umls:C1859148	Chondrodysplasia, blomstrand type	C537914	Chondrodysplasia, blomstrand type
umls:C1859194	GRISCELLI SYNDROME, TYPE 1	C537301	Griscelli syndrome type 1
umls:C1859198	CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A (disorder)	C535419	Charcot-Marie-Tooth disease, Type 4A
umls:C1859209	Klippel Feil syndrome recessive type	C536888	Klippel Feil syndrome recessive type
umls:C1859228	Cerebrohepatorenal Syndrome, Variant Types	C565861	Cerebrohepatorenal Syndrome, Variant Types
umls:C1859252	Cerebrofaciothoracic Dysplasia	C565862	Cerebrofaciothoracic Dysplasia
umls:C1859298	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 2	C565865	Spinocerebellar Ataxia, Autosomal Recessive 2
umls:C1859305	Cerebellar Ataxia and Hypogonadotropic Hypogonadism	C565870	Cerebellar Ataxia and Hypogonadotropic Hypogonadism
umls:C1859309	Syndactyly Cenani Lenz type	C538150	Syndactyly Cenani Lenz type
umls:C1859311	Microphthalmia, Isolated, with Cataract 2	C565876	Microphthalmia, Isolated, with Cataract 2
umls:C1859312	CAMFAK syndrome	C537965	CAMFAK syndrome
umls:C1859317	Cataract and cardiomyopathy	C538280	Cataract and cardiomyopathy
umls:C1859353	Candidiasis, Familial, 2	C537979	Candidiasis familial chronic mucocutaneous, autosomal recessive
umls:C1859372	Calcification of Joints and Arteries	C565891	Calcification of Joints and Arteries
umls:C1859405	Bowen-Conradi syndrome	C537081	Bowen-Conradi syndrome
umls:C1859406	Borrone Di Rocco Crovato syndrome	C536577	Borrone Di Rocco Crovato syndrome
umls:C1859452	MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I	C537577	Microcephalic osteodysplastic primordial dwarfism, type 1
umls:C1859486	BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY	C535440	Bietti Crystalline Dystrophy
umls:C1859499	3-methylcrotonyl CoA carboxylase 2 deficiency	C535309	3-methylcrotonyl CoA carboxylase 2 deficiency
umls:C1859534	Bare Lymphocyte Syndrome, Type II, Complementation Group A	C565910	Bare Lymphocyte Syndrome, Type II, Complementation Group A
umls:C1859535	Bare Lymphocyte Syndrome, Type II, Complementation Group B	C565910	Bare Lymphocyte Syndrome, Type II, Complementation Group A
umls:C1859536	Bare Lymphocyte Syndrome, Type II, Complementation Group C	C565910	Bare Lymphocyte Syndrome, Type II, Complementation Group A
umls:C1859537	Bare Lymphocyte Syndrome, Type II, Complementation Group D	C565910	Bare Lymphocyte Syndrome, Type II, Complementation Group A
umls:C1859538	Bare Lymphocyte Syndrome, Type II, Complementation Group E	C565910	Bare Lymphocyte Syndrome, Type II, Complementation Group A
umls:C1859564	Bardet-Biedl syndrome 3	C537911	Bardet-Biedl syndrome 3
umls:C1859565	BARDET-BIEDL SYNDROME 7	C565916	Bardet-Biedl Syndrome 7
umls:C1859566	BARDET-BIEDL SYNDROME 8	C565917	Bardet-Biedl Syndrome 8
umls:C1859567	BARDET-BIEDL SYNDROME 9	C565918	Bardet-Biedl Syndrome 9
umls:C1859568	BARDET-BIEDL SYNDROME 10	C565919	Bardet-Biedl Syndrome 10
umls:C1859569	BARDET-BIEDL SYNDROME 11	C565920	Bardet-Biedl Syndrome 11
umls:C1859570	BARDET-BIEDL SYNDROME 12	C565921	Bardet-Biedl Syndrome 12
umls:C1859592	ATRICHIA WITH PAPULAR LESIONS	C565924	Atrichia with Papular Lesions
umls:C1859598	ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA	C538013	Early-onset ataxia with oculomotor apraxia and hypoalbuminemia
umls:C1859648	Asthma, Nasal Polyps, And Aspirin Intolerance	C565935	Asthma, Nasal Polyps, And Aspirin Intolerance
umls:C1859690	CAMPTODACTYLY-ARTHROPATHY-COXA VARA-PERICARDITIS SYNDROME	C537560	Jacobs syndrome
umls:C1859709	Kuskokwim disease	C538124	Kuskokwim disease
umls:C1859721	ARTHROGRYPOSIS MULTIPLEX CONGENITA, NEUROGENIC TYPE (disorder)	C536614	Arthrogryposis multiplex congenita neurogenic type
umls:C1859722	Arthrogryposis renal dysfunction cholestasis syndrome	C535382	Arthrogryposis renal dysfunction cholestasis syndrome
umls:C1859726	ARTERIAL TORTUOSITY SYNDROME	C565942	Arterial Tortuosity Syndrome
umls:C1859727	Arterial calcification of infancy	C537440	Arterial calcification of infancy
umls:C1859773	Microphthalmia, Syndromic 3	C565948	Microphthalmia, Syndromic 3
